D,S,J,Q,ho_ratio,do_ratio,hc_ratio,hz_ratio,du_ratio,Hi,y
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,8,7.47861004
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,9,7.490376
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,10,8.71615982
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,11,9.82
75,1350,4.7,7.5,0.4,0.466666667,2,3,0.506666667,12,9.28
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,1,0
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,2,8.36685085
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,3,10.0910196
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,4,10.1783304
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,5,10.7755899
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,6,9.35641289
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,7,9.79798794
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,8,11.2443705
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,9,12.5071497
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,10,11.4073601
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,11,13.9
75,1350,4.7,10,0.4,0.466666667,2,3,0.506666667,12,16
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,1,5.08188009
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,2,3.54040289
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,3,3.63087296
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,4,2.98085594
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,5,4.54700994
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,6,3.96613789
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,7,4.65719223
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,8,5.34578896
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,9,4.73391104
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,10,4.93040991
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,11,6.01
75,1350,4.7,5,0.533333333,0.466666667,2,3,0.506666667,12,5.24
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,1,18.8894596
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,2,14.2463398
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,3,15.7112598
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,4,17.9393406
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,5,16.5944691
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,6,18.8295097
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,7,19.3561707
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,8,20.3368092
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,9,20.9138908
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,10,26.0711899
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,11,24
75,1350,4.7,7.5,0.533333333,0.466666667,2,3,0.506666667,12,28.6
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,1,4.88665915
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,2,3.21120596
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,3,3.42945194
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,4,3.49734998
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,5,4.18583584
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,6,4.02146482
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,7,4.44496489
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,8,3.53387094
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,9,4.23571587
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,10,4.11051893
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,11,4.92
75,1350,4.7,5,0.666666667,0.466666667,2,3,0.506666667,12,5.2
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,1,7.93150616
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,2,5.15383482
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,3,6.48973608
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,4,5.02783394
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,5,6.26295996
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,6,7.91379404
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,7,6.95758295
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,8,7.79005194
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,9,6.96695995
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,10,9.09481812
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,11,10.2
75,1350,4.7,7.5,0.666666667,0.466666667,2,3,0.506666667,12,10
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,1,4.30297613
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,2,4.0144558
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,3,2.52508807
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,4,3.76622009
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,5,3.47724295
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,6,2.60188007
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,7,3.86428809
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,8,4.60074186
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,9,4.78279781
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,10,3.95015311
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,11,5.33
75,1350,4.7,5,0.8,0.466666667,2,3,0.506666667,12,5.3
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,1,8.15578461
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,2,4.80458784
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,3,5.34880304
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,4,4.87008905
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,5,6.26619577
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,6,6.99401617
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,7,5.77772284
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,8,7.4749732
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,9,7.66872215
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,10,8.41416264
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,11,8.6
75,1350,4.7,7.5,0.8,0.466666667,2,3,0.506666667,12,9.56
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,1,4.56712914
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,2,2.33496904
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,3,3.31109905
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,4,2.12919593
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,5,2.14650202
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,6,2.81921601
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,7,4.12860394
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,8,4.41244411
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,9,3.72563601
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,10,4.07867289
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,11,4.64
75,1350,4.7,5,0.933333333,0.466666667,2,3,0.506666667,12,5.75
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,1,8.81246185
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,2,7.0078969
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,3,4.45002699
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,4,5.73469877
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,5,6.49361277
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,6,7.18872213
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,7,7.9533658
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,8,8.1127739
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,9,9.3260603
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,10,8.86241913
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,11,9.57
75,1350,4.7,7.5,0.933333333,0.466666667,2,3,0.506666667,12,8.26
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,1,4.58894777
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,2,4.13309622
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,3,3.92403293
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,4,4.64661312
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,5,5.43552923
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,6,5.86751986
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,7,6.77895308
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,8,7.2949748
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,9,7.33160686
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,10,7.15348005
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,11,7.14
75,1350,4.7,5,0.666666667,0.2,2,3,0.506666667,12,7.05
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,1,7.72206402
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,2,7.28097391
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,3,8.03181267
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,4,8.79931259
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,5,8.12213135
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,6,9.35097694
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,7,10.4352798
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,8,11.0789804
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,9,12.3336201
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,10,12.4169703
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,11,12.5
75,1350,4.7,7.5,0.666666667,0.2,2,3,0.506666667,12,13.9
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,1,5.0618248
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,2,4.98247385
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,3,3.74256992
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,4,4.70360088
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,5,4.44657707
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,6,5.22684717
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,7,5.98258495
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,8,6.44909191
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,9,6.56685209
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,10,6.67660189
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,11,7.1
75,1350,4.7,5,0.666666667,0.333333333,2,3,0.506666667,12,7.05
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,1,7.48635578
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,2,7.23170805
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,3,7.98621082
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,4,7.16333389
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,5,8.51250076
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,6,8.5847578
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,7,9.74939919
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,8,9.56525707
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,9,10.4945002
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,10,11.4829903
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,11,11.7
75,1350,4.7,7.5,0.666666667,0.333333333,2,3,0.506666667,12,12.8
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,1,3.48485899
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,2,4.1550231
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,3,3.08206892
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,4,3.24483299
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,5,2.57533097
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,6,2.59553409
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,7,3.1756649
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,8,3.4265089
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,9,3.88825488
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,10,3.43213606
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,11,3.79
75,1350,4.7,5,0.666666667,0.6,2,3,0.506666667,12,4.12
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,1,6.96869421
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,2,4.82657719
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,3,5.95833588
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,4,5.77092409
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,5,5.89221001
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,6,5.11729288
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,7,5.67451286
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,8,5.52194691
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,9,5.55958223
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,10,6.40801287
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,11,6.53
75,1350,4.7,7.5,0.666666667,0.6,2,3,0.506666667,12,7.19
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,1,5.29039621
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,2,2.47392797
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,3,3.45881104
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,4,3.81894398
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,5,4.73011112
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,6,5.62693882
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,7,6.36198997
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,8,7.00122023
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,9,7.02886009
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,10,7.48935413
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,11,7.12
75,1350,5.96,5,0.666666667,0.466666667,2,3,0.373333333,12,7.15
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,1,5.27336407
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,2,4.49341822
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,3,4.27989292
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,4,4.2395339
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,5,2.24028611
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,6,4.27262497
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,7,3.39131904
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,8,4.2859931
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,9,4.43185711
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,10,4.72324181
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,11,4.95
75,1350,3.43,5,0.666666667,0.466666667,2,3,0.64,12,6.07
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,1,7.01017284
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,2,6.57859087
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,3,5.4706459
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,4,6.54554605
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,5,5.99217892
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,6,7.4544878
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,7,6.55021286
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,8,7.24703884
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,9,7.43080282
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,10,7.56775284
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,11,8.1
75,1350,3.43,7.5,0.666666667,0.466666667,2,3,0.64,12,10.3
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,1,11.2219601
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,2,8.87846565
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,3,9.9288578
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,4,8.40307331
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,5,8.48744869
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,6,9.23295116
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,7,10.5880499
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,8,11.8155003
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,9,11.4232597
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,10,10.9438696
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,11,11.3
75,1350,3.43,10,0.666666667,0.466666667,2,3,0.64,12,13
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,1,14.1485004
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,2,12.5392199
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,3,12.2652102
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,4,12.5004396
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,5,12.2198896
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,6,13.0106401
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,7,13.1729403
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,8,13.8681602
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,9,13.1870203
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,10,13.6865301
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,11,13.9
75,1350,3.43,12.5,0.666666667,0.466666667,2,3,0.64,12,16.4
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,1,17.1786709
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,2,14.9289703
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,3,14.2423096
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,4,14.5953703
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,5,16.1961899
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,6,14.2780895
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,7,15.7845297
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,8,15.9075603
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,9,16.2782497
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,10,17.18363
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,11,17.6
75,1350,3.43,15,0.666666667,0.466666667,2,3,0.64,12,20.2
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,1,0
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,2,4.7
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,3,3.25
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,4,3.22
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,5,3.92
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,6,2.39
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,7,2.97
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,8,3.33
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,9,4.56
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,10,4.91
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,11,3.55
75,1350,2.16,5,0.666666667,0.466666667,2,3,0.773333333,12,4.55
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,1,0
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,2,6.04
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,3,5.94
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,4,5.93
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,5,5.87
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,6,5.15
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,7,6.52
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,8,6.24
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,9,6.7
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,10,6.49
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,11,6.68
75,1350,2.16,7.5,0.666666667,0.466666667,2,3,0.773333333,12,7.18
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,1,0
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,2,9.62
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,3,9.3
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,4,8.53
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,5,8.9
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,6,8
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,7,8.21
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,8,8.05
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,9,7.93
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,10,8.58
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,11,8.67
75,1350,2.16,10,0.666666667,0.466666667,2,3,0.773333333,12,10.6
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,1,0
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,2,12.1
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,3,12.4
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,4,11.4
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,5,10.5
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,6,11.2
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,7,10.7
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,8,10.4
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,9,10.2
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,10,10.5
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,11,11.3
75,1350,2.16,12.5,0.666666667,0.466666667,2,3,0.773333333,12,12.2
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,1,0
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,2,13.8
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,3,13.7
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,4,12.8
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,5,13.2
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,6,12.4
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,7,13.6
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,8,14.7
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,9,13.8
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,10,13.8
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,11,14.3
75,1350,2.16,15,0.666666667,0.466666667,2,3,0.773333333,12,15
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,1,0
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,2,4.93861723
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,3,4.82972908
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,4,3.62859797
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,5,3.64543295
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,6,4.27642488
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,7,3.41799808
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,8,4.27129889
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,9,5.67394686
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,10,4.58450508
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,11,5
75,1350,4.7,5,0.666666667,0.466666667,2.5,2.5,0.5888,12,5.72
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,1,0
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,2,7.95733595
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,3,7.84871912
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,4,6.22357988
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,5,6.39136314
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,6,6.93020821
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,7,7.3505559
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,8,7.89320517
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,9,8.6525259
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,10,8.35112381
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,11,9.26
75,1350,4.7,7.5,0.666666667,0.466666667,2.5,2.5,0.5888,12,9.67
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,1,0
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,2,10.9593
75,1350,4.7,10,0.666666667,0.466666667,2.5,2.5,0.5888,3,10.8120003
