D,S,J,Q,ho_ratio,do_ratio,hc_ratio,hz_ratio,du_ratio,Hi,y
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,7,4555.09814
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,8,4695.396
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,9,5646.86377
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,10,7042.83301
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,11,7629.45898
150,5400,5.63,5,0.4,0.466666667,2.5,2.5,0.506666667,12,7412.01416
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,1,0
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,2,5795.58301
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,3,5596.4082
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,4,4512.12695
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,5,4824.20215
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,6,4627.40381
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,7,5065.07617
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,8,5187.78516
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,9,5460.87695
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,10,6981.16602
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,11,8481.8418
150,5400,5.63,5,0.533333333,0.466666667,2.5,2.5,0.506666667,12,7539.27881
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,1,0
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,2,5223.90576
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,3,5252.68115
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,4,5278.50098
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,5,4797.86816
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,6,4452.0249
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,7,4526.44824
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,8,5403.69385
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,9,6381.97314
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,10,7303.29395
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,11,8035.47217
150,5400,5.63,5,0.8,0.466666667,2.5,2.5,0.506666667,12,7018.81982
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,1,4457.12109
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,2,5824.66406
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,3,4823.27686
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,4,4650.24316
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,5,4495.62988
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,6,4632.33105
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,7,5249.02979
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,8,4818.55078
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,9,6316.03076
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,10,6831.96289
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,11,7798.70801
150,5400,5.63,5,0.666666667,0.466666667,2,3,0.506666667,12,7103.31982
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,1,7543.68994
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,2,8420.34766
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,3,8914.38965
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,4,7110.90283
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,5,7070.896
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,6,7304.18896
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,7,7755.43311
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,8,8372.14355
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,9,9321.6123
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,10,11181.3896
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,11,11760.6396
150,5400,5.63,7.5,0.666666667,0.466666667,2,3,0.506666667,12,12244.7305
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,1,4897.04004
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,2,4620.396
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,3,4199.25879
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,4,4255.30713
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,5,4026.5979
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,6,3385.84204
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,7,3963.56909
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,8,4565.01514
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,9,5028.38086
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,10,6263.08496
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,11,6595.16016
150,3600,5.63,5,0.666666667,0.466666667,2.5,2.5,0.506666667,12,5956.95215
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,1,6854.36523
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,2,7101.65186
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,3,6887.43115
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,4,6288.55176
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,5,6250.33691
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,6,6107.31396
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,7,6479.29004
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,8,6736.26807
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,9,8041.62402
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,10,9291.28418
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,11,9811.4541
150,3600,5.63,7.5,0.666666667,0.466666667,2.5,2.5,0.506666667,12,9477.80859
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,1,0
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,2,5811.56982
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,3,9323.30078
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,4,8114.04199
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,5,7261.375
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,6,7157.271
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,7,7047.5542
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,8,7895.91602
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,9,8805.60254
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,10,9966.00488
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,11,10477.5703
200,9600,4.7,7.5,0.665,0.465,2.5,2.5,0.59,12,10307.6396
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,1,0
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,2,7728.48877
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,3,11456.75
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,4,10652.8604
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,5,10105.0498
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,6,9836.0918
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,7,11042.1602
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,8,10346.4004
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,9,13186.8496
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,10,14428.5898
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,11,14812.9697
200,9600,4.7,10,0.665,0.465,2.5,2.5,0.59,12,15033.5195
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,1,0
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,2,8102.26318
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,3,13273.5098
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,4,12387.5898
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,5,12217
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,6,11714.7695
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,7,14188.5498
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,8,14651.5
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,9,15208.46
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,10,18563.9297
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,11,18269.9199
200,9600,4.7,12.5,0.665,0.465,2.5,2.5,0.59,12,17817.6406
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,1,0
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,2,11958.79
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,3,17441.7402
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,4,17036.6504
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,5,15490.1602
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,6,15953.71
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,7,16503.7109
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,8,19356.1602
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,9,18410.7598
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,10,22966.1309
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,11,22699.9004
200,9600,4.7,15,0.665,0.465,2.5,2.5,0.59,12,23500.8008
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,1,0
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,2,15755.2002
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,3,22298.6797
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,4,21877.1699
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,5,21757.7598
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,6,23965.9609
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,7,25533.5
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,8,26045.6191
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,9,25595.6309
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,10,33690.5586
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,11,32090.8809
200,9600,4.7,20,0.665,0.465,2.5,2.5,0.59,12,29145.75
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,1,6284.70801
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,2,8209.38379
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,3,9709.56152
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,4,7917.55908
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,5,7179.15576
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,6,7414.76514
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,7,7897.36816
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,8,8683.01758
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,9,10630.7002
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,10,10716.1797
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,11,11410.5
200,9600,4.7,7.5,0.665,0.415,2.5,2.5,0.59,12,11158.79
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,1,9364.6543
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,2,10832.3496
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,3,11225.1904
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,4,10811.75
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,5,10187.9902
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,6,10015.4502
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,7,11267.3701
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,8,11313.9697
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,9,13504.9697
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,10,13503.0596
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,11,14544.96
200,9600,4.7,10,0.665,0.415,2.5,2.5,0.59,12,15228.9199
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,1,11656.0996
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,2,14360.9697
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,3,13625.4199
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,4,13831
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,5,12447.0801
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,6,12990.2695
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,7,14741.4502
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,8,13908.96
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,9,16177.54
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,10,21014.0098
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,11,20807.0098
200,9600,4.7,12.5,0.665,0.415,2.5,2.5,0.59,12,18027.5391
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,1,6583.11084
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,2,8549.62402
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,3,8862.05566
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,4,8032.57715
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,5,6971.99023
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,6,7094.47314
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,7,7185.78906
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,8,7977.40381
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,9,9214.44043
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,10,8897.89844
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,11,8465.47559
200,9600,4.7,7.5,0.665,0.515,2.5,2.5,0.59,12,8706.78223
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,1,7608.66016
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,2,9933.53418
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,3,9439.28613
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,4,9374.66504
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,5,8225.11816
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,6,9322.67285
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,7,9507.73633
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,8,9940.3623
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,9,10586.2695
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,10,12403.9004
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,11,12337.3799
200,9600,4.7,10,0.665,0.515,2.5,2.5,0.59,12,12006.0195
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,1,11846.6699
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,2,15539.75
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,3,14313.46
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,4,14060.7197
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,5,13348.3604
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,6,13057.1699
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,7,12168.2305
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,8,13482.7695
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,9,15903.7002
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,10,17011.8906
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,11,18145.5703
200,9600,4.7,12.5,0.665,0.515,2.5,2.5,0.59,12,17118.5508
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,1,4870.76514
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,2,9451.1709
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,3,8655.79004
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,4,8508.84961
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,5,6959.41406
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,6,6692.44385
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,7,6362.55322
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,8,7344.14111
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,9,8253.75586
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,10,8475.98926
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,11,8704.41699
200,9600,4.7,7.5,0.665,0.565,2.5,2.5,0.59,12,10107.3799
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,1,6655.06299
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,2,13155.4004
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,3,11449.0098
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,4,9700.78223
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,5,9859.28125
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,6,8792.00293
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,7,10032.3203
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,8,9446.36328
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,9,10077.2695
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,10,11346.2197
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,11,14037.4404
200,9600,4.7,10,0.665,0.565,2.5,2.5,0.59,12,12713.54
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,1,11588.25
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,2,14999.4004
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,3,15125.8799
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,4,12134.7998
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,5,10931.0303
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,6,12066.3496
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,7,11053.5996
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,8,11923.9502
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,9,12698.4697
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,10,15657.1797
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,11,18371.2402
200,9600,4.7,12.5,0.665,0.565,2.5,2.5,0.59,12,16996.7793
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,1,10088.2695
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,2,19703.4199
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,3,16225.6504
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,4,15998.5498
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,5,14400.0195
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,6,14106.5498
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,7,13553.0703
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,8,15545.9902
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,9,18643.5098
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,10,17646.9805
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,11,23580.7207
200,9600,4.7,15,0.665,0.565,2.5,2.5,0.59,12,21620
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,1,0
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,2,8252.7832
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,3,9367.58594
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,4,8271.03906
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,5,6964.27686
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,6,7635.01123
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,7,7867.55713
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,8,8528.78418
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,9,9330.39746
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,10,10268.0801
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,11,11032.04
200,9600,5.26,7.5,0.665,0.465,2.5,2.5,0.54,12,11867.5898
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,1,0
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,2,10388.6602
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,3,11386.4297
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,4,11526.7598
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,5,10358.4697
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,6,10547.7197
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,7,10275.5195
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,8,12117.2695
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,9,15277.3096
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,10,16475.2207
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,11,14318.3604
200,9600,5.26,10,0.665,0.465,2.5,2.5,0.54,12,14578.6602
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,1,0
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,2,8141.34619
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,3,9187.58594
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,4,7503.48291
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,5,7656.46387
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,6,7454.01709
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,7,7021.72803
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,8,7790.55322
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,9,8468.92578
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,10,10224.8398
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,11,9635.32813
200,9600,4.12,7.5,0.665,0.465,2.5,2.5,0.64,12,8933.33008
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,1,0
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,2,11278.9004
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,3,12280.5801
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,4,10645.3096
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,5,10446.5996
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,6,9692.53613
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,7,10179.4805
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,8,11087.1299
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,9,12806.3496
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,10,13472.3701
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,11,13465.0098
200,9600,4.12,10,0.665,0.465,2.5,2.5,0.64,12,13374.8398
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,1,0
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,2,14463.5
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,3,16611.1504
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,4,13561.8604
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,5,11902.5195
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,6,11592.8301
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,7,12713.9697
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,8,14052.3799
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,9,15841.4902
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,10,17468.9492
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,11,17535.0703
200,9600,4.12,12.5,0.665,0.465,2.5,2.5,0.64,12,16108.0801
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,1,0
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,2,16262.1396
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,3,19217.8594
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,4,14726.5596
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,5,14550.2197
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,6,14999.2197
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,7,15201.3398
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,8,17171.6699
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,9,18136.4004
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,10,21618.6406
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,11,20756.0098
200,9600,4.12,15,0.665,0.465,2.5,2.5,0.64,12,20074.8809
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,1,0
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,2,7976.66504
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,3,8713.38184
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,4,6816.56787
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,5,7128.57178
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,6,6783.10205
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,7,8231.12695
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,8,7755.02197
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,9,7740.59521
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,10,9171.77344
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,11,8485.94043
200,9600,3.55,7.5,0.665,0.465,2.5,2.5,0.69,12,7989.17285
